GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "26027","Cass, MI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3751,3675,4016,4645,5116,5279,5875,6271,6885,7787,8092,8538,9105,9713,10621,11677,11821,12720,13377,13746,14611,14990,15506,16678,17754,19262,20012,20408,22162,23328,24591,25710,26041,26291,27163,28273,29035,29894,30656,30947,29410,31568,34092,34954,35840,37323,39221,41290,43298,44994
 "26029","Charlevoix, MI",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",48875,53140,59034,67795,76308,84964,95834,107497,122372,138293,152897,166983,178142,188105,199537,212852,227261,241890,260565,290240,320106,351672,375652,407602,434344,485028,520251,561610,601887,635949,684541,721392,754566,785403,808063,871582,894812,944590,952157,982729,921132,973454,1038674,1062702,1059389,1127991,1214025,1247593,1307157,1387913
 "26029","Charlevoix, MI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",16589,16657,17132,17094,17922,18019,18468,18955,19379,19290,19719,19973,20196,19918,19855,19816,19837,20111,20453,20915,21149,21593,22020,22494,22953,23463,23959,24282,24758,25245,25806,26171,26437,26542,26656,26601,26534,26394,26499,26280,26068,25936,26102,26190,26253,26216,26213,26202,26219,26244
 "26029","Charlevoix, MI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2946,3190,3446,3966,4258,4715,5189,5671,6315,7169,7754,8360,8821,9444,10050,10741,11456,12028,12740,13877,15136,16286,17060,18120,18923,20672,21714,23129,24311,25191,26526,27565,28542,29591,30314,32765,33723,35788,35932,37395,35336,37533,39793,40577,40353,43027,46314,47614,49855,52885
 "26031","Cheboygan, MI",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",46671,50803,55569,63110,71403,79791,92147,102168,113411,125934,142582,160054,173570,182305,191699,205742,217433,231966,241078,255796,282960,301447,314287,329111,363138,394058,429790,463882,504017,541951,571988,595288,623589,623773,648779,665226,680622,691058,709683,742396,730467,747057,783009,805361,825555,864645,903027,935210,968184,1018561
 "26031","Cheboygan, MI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",15583,16703,17222,17859,18565,19060,19312,19733,19970,20060,20308,20732,21021,20961,20975,20769,20620,20519,20579,20957,21181,21514,21576,22099,22641,23135,23654,24178,24803,25404,25949,26530,26881,27138,27232,27228,27274,27249,27093,26738,26330,26062,25882,25741,25573,25636,25394,25448,25398,25413
 "26031","Cheboygan, MI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2995,3042,3227,3534,3846,4186,4771,5178,5679,6278,7021,7720,8257,8697,9139,9906,10545,11305,11715,12206,13359,14012,14567,14893,16039,17033,18170,19186,20321,21333,22043,22438,23198,22985,23824,24432,24955,25361,26194,27766,27743,28665,30253,31287,32282,33728,35561,36750,38120,40080
 "26033","Chippewa, MI",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",99679,113297,127492,140449,160105,175921,196345,214947,200683,186095,197551,213771,230256,246899,257696,282552,303349,316969,332651,357845,392415,428719,453262,490584,529816,571141,603293,647737,685290,704252,750961,779655,815774,822514,855432,890122,907009,922296,966065,1025100,1043909,1080767,1094964,1155843,1173972,1120901,1183494,1202105,1228697,1285666
 "26033","Chippewa, MI",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",32373,32559,33283,34526,35179,36144,36352,37173,36665,31084,30215,29209,29870,29748,29308,29488,29950,30111,30436,31456,33897,34788,35406,35703,36295,36802,37173,37803,38290,38508,38423,38593,38518,38748,38789,38803,38990,39051,39314,39247,39174,38611,38877,38981,38560,38242,37980,37718,37714,37517
 "26033","Chippewa, MI",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3079,3480,3831,4068,4551,4867,5401,5782,5473,5987,6538,7319,7709,8300,8793,9582,10129,10527,10930,11376,11577,12324,12802,13741,14597,15519,16229,17135,17897,18288,19545,20202,21179,21227,22053,22940,23263,23618,24573,26119,26648,27991,28165,29651,30445,29311,31161,31871,32579,34269
