FIPS,% Fair or Poor Health,Average Number of Physically Unhealthy Days,Average Number of Mentally Unhealthy Days,% Low birthweight,% Smokers,% Adults with Obesity,Food Environment Index,% Physically Inactive,% Excessive Drinking,# Alcohol-Impaired Driving Deaths,Teen Birth Rate,% Uninsured,% With Annual Mammogram,% Vaccinated,% Children in Poverty,80th Percentile Income,20th Percentile Income,% Children in Single-Parent Households,Violent Crime Rate,Average Daily PM2.5,% Severe Housing Problems,% Drive Alone to Work,% Long Commute - Drives Alone
31155,12.315196599,3.2367637254,3.7123490616,6.438275251,17.452309643,36.7,8.3,21.6,25.097815871,4,7.7812361049,6.5790239079,52,44,6.8,119947,32968,12.351451393,61.915081085,7.7,9.6319018405,84.910344828,43.5
31157,18.46114188,3.999663545,4.2155208518,8.3761717569,17.520753172,34.4,8.1,25.5,18.370724817,7,37.617554859,11.240609422,37,43,16.9,97395,22017,29.313232831,204.78294411,4.7,13.483535529,83.722039964,8.7
31159,12.407729531,3.0645565737,3.6456891979,6.3369397218,15.748536967,34.1,8.6,22.6,21.944135291,5,8.1449806557,6.3850687623,43,20,6.3,118022,32111,11.9,56.644009063,7,9.545804465,80.283260845,34
31161,17.058483451,3.829313751,4.1569653373,5.035971223,19.436755378,28.9,6.7,29.1,22.408274766,8,27.079303675,15.747402078,29,23,21.9,89729,20100,19.690455718,190.96985404,3.9,9.978308026,64.969834087,30.7
31163,14.114527437,3.27811965,3.7726109767,8.658008658,17.20484122,35.4,5.8,25.5,26.280076352,1,22.690437601,12.345679012,41,45,19.8,94840,21231,17.011128776,48.575129534,5.5,9.4202898551,84.225156359,34.3
31165,13.866500732,3.3557840901,3.6793696939,nan,17.10971493,21.4,6.3,30.4,22.703396485,0,nan,13.079667063,56,30,25.6,105955,24439,14.960629921,nan,3.6,11.206896552,54.501607717,32.1
31167,13.667838012,3.2457024196,3.5320764067,7.4712643678,17.170516544,33.6,7.2,25.1,22.845566594,2,13.986013986,7.0929276316,40,51,9.3,105779,32444,12.758851035,58.16852252,6.7,12.127659574,83.669609079,16.1
31169,13.159931428,3.1623035422,3.6649222532,7.4358974359,17.201203411,32.2,8,22.8,24.151508216,2,18.251681076,9.5558546433,45,24,14.3,93844,25696,16.131830009,116.12154055,6.6,6.852248394,82.357594937,11.4
31171,13.545541537,3.2347300925,3.601557052,nan,17.028594053,26.9,6,22.5,23.93346064,nan,nan,13.421550095,40,37,22.9,112750,31833,10.236220472,nan,4.4,8.4745762712,73.002754821,19
31173,23.549477464,5.1148827836,5.0657308156,6.6666666667,27.072059741,47.2,6.5,29.2,23.028608432,8,58.422590068,14.756696782,33,18,30.5,93417,19695,42.757281553,61.685557869,7,22.196261682,74.870848708,18
31175,14.542233938,3.3902660038,3.7632099135,6.0171919771,17.967100332,31.9,7.7,23.6,22.894854653,0,14.364640884,10.813428018,39,45,13.8,92917,21311,7.6840981857,96.922704143,5.4,9.5607235142,79.077508321,13
31177,11.50776036,2.845660064,3.1586653411,6.9536423841,15.241520662,32.7,8.6,22.4,25.574491577,0,9.8098098098,5.9597205097,54,46,8,128687,35244,11.213272037,71.688131906,6.4,9.2808850645,86.371578334,36.7
31179,12.613731061,2.8615838708,3.4802010048,5.4676258993,15.567117219,36.5,8.5,21.2,26.195255537,4,6.2483728196,7.1346540339,50,50,9.7,103696,20051,7.6307363927,nan,6.7,14.027777778,82.553704075,16.4
31181,15.194801817,3.4339814308,3.6738818048,7.6305220884,18.166783836,34.3,7.1,30.8,22.24170478,1,15.325670498,9.8039215686,47,27,15.5,98237,21160,22.332506203,110.42097999,5.9,9.6666666667,75.76119403,29.5
31183,15.163193558,3.5542300135,3.9105344681,nan,18.709264243,25.7,5.1,33.3,23.077305998,nan,nan,14.405360134,38,24,21.9,79958,27000,25.477707006,202.7027027,5.4,9.2105263158,64.248704663,30.6
31185,12.766936743,3.0371855928,3.6279061646,6.3227953411,15.623645142,39.9,8.1,26.4,23.089474998,7,20.107238606,7.2420153383,47,49,11.6,108455,25403,16.30887536,21.598272138,6.7,8.0888888889,79.800238521,19.6
25000,13.518616326,3.495073488,4.2859315198,7.5411959998,13.691869925,25,9.2,20,23.546085957,536,8.9619227054,3.2757709457,54,55,12,162958,30184,24.582189077,384.12098321,5.95,17.493033842,69.905194219,44.1
25001,12.689105751,3.4235324798,4.5422407049,6.6213280438,16.125400584,22.5,8.5,17.2,26.45436786,25,7.0042317233,3.7467753444,55,55,10.1,141251,32440,21.751177612,399.5658922,5.9,17.098200189,79.800967226,27
25003,15.116721704,3.9164728912,5.0018871149,8.0992907801,18.631535533,26.7,8.3,19.6,26.358057469,18,11.562124319,3.4565525294,51,53,16.3,118575,24519,29.135320446,420.48342801,6.7,14.655407246,76.451551191,24
25005,16.076843095,4.1875944863,4.8958820212,8.0170065429,19.484053979,28.7,8.5,24.4,24.003775321,65,13.307067621,3.714741116,58,54,16,136161,25260,29.174480824,503.52014126,5.5,16.829160974,81.741648442,39.5
25007,12.473514189,3.4284635437,4.3040451953,4.9053356282,15.311994295,28.4,9.3,18.9,25.649048035,2,5.0632911392,3.8514653982,48,55,11.6,145288,30877,23.551756885,nan,5.5,24.429967427,73.554706163,2.9
25009,14.791108115,3.421737798,4.3202589336,7.7228224173,14.964390523,26.1,8.8,19.1,24.814037758,37,12.183401176,3.8148389596,55,55,11.9,162300,29812,26.884243586,368.18137777,5.3,18.777000617,74.534118082,43.5
25011,14.809063968,3.9163353444,4.9814366833,5.7937723328,18.212868782,28.4,8.6,20.3,23.212837046,9,11.848341232,3.0413803188,50,56,11.5,113270,25777,24.692664658,406.74266912,5.4,15.896427401,76.316670386,36.6
25013,19.066287969,4.4596520874,5.031135255,8.2760188711,18.52086817,30.5,8.1,26.1,22.958859591,59,20.231991185,3.8065372218,50,53,20.2,116633,20749,37.493212223,616.34669963,6.4,18.850947298,81.986677171,29.1
25015,13.560938149,3.773270881,5.0316327825,6.5767284992,16.08669768,21.4,8.3,16.6,22.53609655,11,2.098694612,2.8330099507,53,60,9.9,136512,29170,23.194720589,270.9836354,5,16.408642395,72.174996336,35.3
25017,11.118375484,3.2878448325,4.0496557618,7.090684441,12.328644303,21.6,9.2,17.4,22.731890721,60,4.7813315,2.7642732133,54,58,7.1,197345,40274,17.88180807,184.95980882,7.3,16.064737237,67.068956247,49
25019,12.000661661,3.1459183199,4.0547207275,5.7199211045,13.159836977,25.1,9.3,19.5,23.584833249,0,11.933174224,4.4472152951,46,48,5.8,186545,45703,18.347826087,157.91918254,5.2,19.946808511,71.994864388,3.7
25021,11.445991011,3.195190339,4.1383190257,7.0033964288,13.240863373,24.6,9.3,18,22.177279538,50,2.7350209897,2.3830254227,55,58,5.5,197587,40899,14.65044934,193.05699625,7.4,15.109120366,67.451774833,52.9
25023,13.720000826,3.6874610283,4.3706928816,7.050747596,16.603165986,27.3,8.9,22.4,25.691151421,65,7.5129708241,2.7662725787,57,57,9.3,167129,35854,21.752912417,372.53642252,6,15.50802139,79.219285542,48.3
25025,17.767631798,3.8601552647,4.6735432976,8.5717826767,15.753367146,21.4,8.4,18.8,22.992336124,39,10.519124981,4.4117979433,48,50,23.9,154278,19988,40.45812423,751.53217026,8.6,24.465300074,40.33493552,50.9
25027,14.734056343,3.8394397948,4.6409531022,7.5566074156,17.61507813,28.3,8.7,22.2,22.084049445,96,10.821837468,3.0763981522,54,53,11.9,146485,28994,22.40578332,436.27712718,6.3,15.868943541,79.823232506,45
48000,18.743168629,3.8026173365,3.7550310701,8.3512864615,14.240501925,31.4,5.9,23.2,18.972903975,4721,31.406949056,19.91812255,37,46,19.2,125160,25951,26.267873365,420.39014035,7.3,17.424727637,80.518982448,38.9
48001,24.122831879,4.5209954469,4.5834909142,7.4927255092,21.803297552,37.5,6.4,26.8,19.553505731,10,43.729372937,19.915933853,34,44,23.8,83787,19685,28.982025271,416.60892461,8.5,13.824328403,84.01706251,27.5
48003,23.1418701,4.1702195779,4.2829020251,7.03125,17.323889508,31.4,7.8,27.1,19.692142321,16,56.350626118,20.964955577,27,24,12.7,133688,33148,17.440225035,493.88847502,6.3,14.035087719,78.806888069,31.4
48005,24.526379699,5.0595738699,5.0769664126,8.8902589396,20.430679067,39.5,6.3,33.1,17.485046751,16,39.186460237,21.293277001,40,49,22.6,91316,21194,31.042484827,311.67123784,9,17.329453605,80.461435577,18.3
48007,23.299160187,4.6349410932,4.7214042938,9.6601073345,19.632204345,38.1,5.4,33.8,18.894429799,2,36.754176611,24.090743219,46,49,32.1,101870,20318,24.307826466,476.54828759,7.4,15.267576076,77.221697618,26.5
48009,17.213343263,3.8625925482,4.4225275019,6.3636363636,18.327784152,28.5,7.7,17.9,22.150140524,3,22.877478393,16.462894512,38,47,12.8,122841,24086,18.316569614,201.65162282,7.2,9.552238806,84.567759688,16.6
48011,15.596766715,3.6885234446,4.3040138526,7.3529411765,17.128596989,22.4,6.7,21.1,22.101226776,1,nan,17.086834734,40,27,16.7,126300,31357,24.122807018,152.82730515,5.8,9.2857142857,70.568181818,54.9
48013,25.357495234,4.3102571891,4.3276547577,7.9817085845,16.99105586,40.4,7.6,35.7,17.830374361,7,44.666984581,20.282377222,29,36,19,106461,24537,30.29012119,222.3809038,7.8,14.893617021,79.797512591,49.9
48015,19.412750055,3.9397727586,4.3312707198,8.2254697286,17.085372038,32.3,7.9,26.9,20.528825905,4,28.21687103,19.715455561,34,41,17,118701,24957,17.951247006,237.77981589,8.5,15.108892922,82.862566439,40.8
48017,26.416232656,4.5100079754,4.3783608787,7.7181208054,18.085938419,26.3,7.9,18.9,17.823938034,3,61.398825414,29.11069546,37,42,25.8,93786,27382,19.893255701,160.18944143,5.9,18.834080717,70.203160271,26.4
48019,18.504784901,3.9578905301,4.3106608479,8.7866108787,18.006468625,28.9,6.6,27.1,20.407004851,8,18.776824034,21.855030126,37,42,23.6,107401,24701,24.730900499,137.71815268,7.3,12.379227053,77.540695117,60.1
48021,21.769664005,4.1685869563,4.4091975229,7.5816642022,17.858328474,41.7,7.4,27.3,20.521024765,45,33.119155827,21.762208068,35,43,23.8,121974,27334,23.839339548,406.70173732,8.1,16.701902748,80.536912752,56.4
48023,18.497535556,4.0940871908,4.5391013778,8,18.863990235,26.7,7.3,24.7,20.48060713,2,36.443148688,16.764705882,29,21,24.5,78806,18514,13.538873995,236.01277246,6.5,6.0790273556,84.050297816,9.3
48025,28.89528432,4.8124308496,4.4488341804,9.5536413469,20.253418586,33.7,6.4,18.8,17.858270257,6,48.821808101,18.322263933,32,31,27.8,91000,17182,26.056441,252.08688695,7.7,16.471277843,83.69708659,28.3
48027,19.701213809,4.0996023887,4.231980682,8.7359777958,18.135853795,32.6,6.5,23.9,17.314331921,55,36.688952563,15.097538085,40,38,18.4,101988,25231,28.263185659,411.0096789,8.3,14.919025731,80.463718059,23
48029,21.906368542,4.1375770559,4.2194909499,8.9126962443,14.578222544,29.7,7.1,20.9,17.273094632,255,30.531820626,17.829152157,35,40,22.4,112658,24301,30.352430026,533.05881535,7.9,17.666310978,78.983963809,35.5
48031,17.320358463,3.8046100753,4.2271214801,5.9936908517,16.515455682,21.9,8.1,23.7,20.955175736,6,16.417910448,22.039065146,35,44,14.7,127542,30679,23.212583413,136.81762211,7.3,15.130023641,78.59203693,37
48033,13.929501019,3.2610817901,3.8484147423,nan,14.226680768,24.3,6.9,22.5,22.831105262,0,nan,11.336032389,nan,19,15.4,128000,36167,9.4972067039,466.2004662,6,4,70,61.5
48035,20.497752664,4.3587664062,4.6506284404,6.25,19.674340918,25.6,7.4,27.5,19.686020014,0,28.835690968,23.406538379,39,31,19.7,101374,24677,18.666666667,82.208239795,7.9,13.238434164,81.584497759,47.4
48037,21.391619714,4.535809943,4.7181215806,9.9914914307,20.24801343,45.6,6.6,35.7,18.328493026,18,47.669120224,15.496723244,39,46,23.3,100371,19165,38.4,514.29637328,9.2,15.269822128,88.031384128,16.7
48039,17.59560039,3.5247691379,4.1131585756,8.4481258065,15.239160021,32,7.8,31.7,19.232949773,72,25.038482546,16.416023507,33,45,11.1,147054,34010,18.795857616,182.64601518,9.7,13.29746349,86.249313957,51.5
48041,18.974282103,3.7732533177,4.3022241591,7.8428286644,15.825890529,31.2,6.7,19.4,17.941339379,27,17.116060961,16.806809978,48,55,19.4,109837,18261,28.385838847,317.12946081,8.4,26.187403201,79.791435034,10.9
48043,20.200328924,3.8979865584,4.0645775325,5.8035714286,14.995705589,25.9,6.7,21.6,19.139823318,2,24.484536082,19.716914367,24,13,19.8,98016,19686,20.703346568,162.60162602,5.7,16.79389313,69.644902635,14.9
48045,22.616560081,4.549177689,4.6754501135,nan,19.467785848,26.3,3.8,26.7,18.490592011,1,nan,26.72028597,35,30,24.6,90643,19491,17.721518987,0,5.9,10.526315789,74.402730375,25.6
48047,35.979848437,5.2277728459,4.6075776557,9.022556391,18.665409921,34.9,5.6,23.3,15.225498522,1,80.634500991,17.85150079,20,40,44.4,65833,10222,36.71957672,234.27272101,7.3,22.772277228,86.479802143,20.3
48049,20.593354962,4.2800919608,4.5722744191,8.6833745146,18.961907844,37,6.7,30.8,19.741049106,6,33.259423503,17.769272827,36,44,21.8,94019,23102,20.902036857,314.49865215,6.8,11.131189013,84.363974002,11.9
48051,21.055794707,4.3607943782,4.5550942396,8.7420042644,20.146339516,46.6,7.7,27.4,19.39738688,12,35.205364627,20.438608552,40,40,21.8,107571,25282,18.405977584,173.87133521,8,12.490479817,80.968125909,47.8
48053,18.696553441,3.9585931148,4.3830016207,6.7631423509,17.830138026,33.6,6.9,25.4,19.660239267,17,31.022085259,23.06042885,43,47,16.3,113632,28199,20.899125013,247.74134894,7.4,12.60199456,75.506053269,35.9
48055,25.502962426,4.4503931994,4.3950115802,8.5910652921,18.761014472,39.1,7.2,23.3,18.560657524,10,36.492220651,21.531612758,30,42,20.5,102758,23564,25.111042248,219.3145491,8,17.02210159,79.665904886,52.7
48057,23.681122862,4.3181623929,4.3185640223,6.9253438114,17.505784245,32.2,6.8,21.9,18.738613407,3,49.200242964,19.153306327,30,31,22.6,113266,25898,32.996632997,512.48390599,7.5,17.000646412,82.881446039,19.8
48059,19.701314139,4.3688325215,4.752595119,11.001964637,20.212031381,39.3,6.8,27.1,20.566786131,5,28.127068167,18.904307082,34,40,18.7,91478,21439,16.537717602,88.394534271,6.5,11.814744802,84.384694933,34.3
48061,34.120660078,5.1299203792,4.7238784389,8.2873509962,17.849083925,31.2,6,24.8,15.719325219,26,47.371363294,30.199896006,35,42,36.3,85049,15394,32.424998252,319.14504091,9.5,23.618954088,84.699926605,21.1
48063,23.535464694,4.6171320466,4.7146348349,6.7135050742,20.4004314,21.4,6.8,24,17.780299543,4,49.281984334,20.615911035,36,35,26.1,89627,20120,25.619103774,337.24805586,8.7,14.799154334,79.84129983,25.9
48065,15.273456879,3.6413254743,4.2397048734,6.1333333333,16.298665616,26.7,8.1,22.1,22.224298223,0,16.326530612,15.294117647,39,45,11,135150,30863,17.005420054,377.23195574,6,3.9301310044,78.761674161,39.6
48067,22.130619447,4.5849706845,4.9086907858,8.2802547771,22.235505686,45.6,6.8,35.2,18.652945435,12,41.331617884,16.81552731,34,37,23.6,88475,18422,28.959409594,377.11291695,9.1,12.743437765,88.037053375,39.9
48069,26.633661328,4.5225416778,4.4156053355,7.421875,17.715970493,28.5,7.9,21.1,18.283691802,3,46.168491195,29.075788483,28,28,22.7,92263,23984,24.887892377,108.86967659,6.3,12.195121951,84.312537856,21.6
48071,19.175240417,4.0636225803,4.3867272614,8.0545892427,18.042442524,32.9,7.6,24.5,19.677382256,12,20.729441674,15.067832055,34,33,11.9,157171,30022,12.931629834,348.25999948,8.5,14.63963964,89.947538551,49.6
48073,24.829811049,4.7417455257,4.9603479284,7.5554705432,20.945829106,44.2,6.9,34.8,18.452952579,15,49.048800662,22.39783358,38,43,22.7,96169,20559,28.46275514,394.90551214,8.8,17.305004193,78.830655254,34.5
48075,24.163278621,4.5911561951,4.5265605267,9.8231827112,20.680295552,23.4,6.2,17.8,19.223097915,1,52.152317881,21.49054505,21,26,25.9,92293,22188,33.514774495,nan,6.2,15.350877193,81.95035461,11.8
48077,18.010733207,4.056945068,4.5331360239,4.7697368421,19.156495626,33.6,6.3,30.6,22.291586899,5,24.859287054,18.614450366,32,49,16,107384,24382,17.239755064,130.17694422,7.4,11.165644172,83.272394881,32.3
48079,31.649228436,5.2173352893,4.8411662579,6.8965517241,21.43022731,27.4,6.9,19,16.44519767,0,34.229828851,26.994394135,24,22,30.1,95100,13075,20.816864295,202.80547575,5.9,16,77.058823529,30.1
48081,20.985185151,4.3388385471,4.64672942,6.3025210084,19.383819177,27.4,4.5,23.5,19.821087362,1,34.199726402,17.2526574,41,48,17.9,87643,19992,30.298273155,31.167212093,6.2,11.428571429,81.565836299,35.3
48083,22.48463108,4.6124995262,4.7968899158,9.3065693431,21.024675306,21.3,6.7,25,19.418617067,4,45.259938838,24.100031857,29,26,30.4,86200,21116,10.532212885,211.47480691,6.5,13.112391931,86.212814645,33.7
48085,13.542262153,3.0871652771,3.4486006124,7.5981410323,11.543723202,25.4,8.4,19.9,18.658734535,71,10.091643266,12.526017896,47,57,6.8,176553,44468,15.516527311,156.70945363,9.3,12.894212809,80.902386134,46.5
48087,24.148997033,4.6101717809,4.7245209411,6.6945606695,20.115847849,26,7.7,19.1,18.689052756,4,26.988636364,29.983179142,26,12,35.8,75500,18590,24.193548387,162.12710765,6,11.818181818,83.048211509,18.6
48089,21.844684308,4.2742708025,4.4433965409,8.6836283186,18.590819223,24.8,7.7,29.8,18.787188398,6,32.790445168,21.65149942,30,34,20.9,103257,24254,25.085153276,220.73466254,7.9,10.256410256,82.897235704,29.7
48091,16.155709208,3.4590977879,4.0573655052,7.8059871163,15.138431896,29.7,7.9,21.8,22.036211787,27,21.293882664,15.429312967,39,45,9.4,151143,36642,16.651620334,274.37265223,8.3,13.056819384,80.909840572,49.8
48093,21.630637469,4.3803090316,4.5865706515,6.9431051109,19.011776341,24.2,7,24.5,19.43089145,1,44.655414909,25.044195639,33,28,22.1,93985,22376,22.689632329,230.31203566,7,14.005876592,82.133105802,27.4
48095,28.013000322,4.635740912,4.2440898812,8.1395348837,19.425579431,19.6,7.8,21.3,19.59721944,1,32,20.46997389,38,45,27,96400,21732,32.661290323,12.307692308,6.2,10.126582278,81.80778032,27.2
48097,19.234570188,4.142041311,4.5478405839,6.29463105,18.861831207,24.2,7.7,21.1,20.194953009,14,41.441441441,20.393686279,33,43,18.4,113784,28670,25.22867475,342.86604847,8.5,11.590385249,76.202264946,28
48099,20.876261655,4.3574154778,4.6493898681,8.6503688702,20.152386301,31.1,6,23.5,19.861378257,17,30.552291422,15.159141109,38,31,15.7,93337,25700,22.37258854,229.36081282,7.8,12.151616499,75.084417926,25
48101,28.18119841,5.2574403247,5.1564122037,nan,23.032998483,19.5,2.4,22.2,16.921476421,0,nan,25.07204611,32,18,32.5,63861,11340,38.235294118,280.0140007,6,7.5187969925,69.84375,17.9
48103,22.887220967,4.0334033627,4.1754517905,8.0305927342,15.893728444,20.3,8.9,17.8,19.285439029,2,49.759229535,19.995222169,22,22,13.6,113580,31710,14.577656676,108.97562909,6.2,13.513513514,80,46.5
48105,23.996426385,4.1240271518,4.1563086552,9.6385542169,16.106759409,30.3,8,23.5,18.650176073,2,73.943661972,21.518544437,19,22,19.3,93367,21380,18.794326241,132.2926313,6.2,15.957446809,79.286536249,29.3
48107,28.759924199,4.9475243093,4.73515031,8.0769230769,19.947213801,25.7,7.3,20.2,17.054143185,3,50.916496945,19.926834517,29,42,33.6,76673,18671,33.545918367,83.073727934,6.3,13.559322034,82.95362083,36.9
48109,35.835273326,5.5125605223,4.9660522909,8.8785046729,21.827379208,32,6.5,20.9,14.926943149,4,75.431034483,24.705882353,23,15,30.6,75833,17024,27.89968652,0,5.5,15.646258503,85.583756345,14.7
48111,24.321133412,4.4502839321,4.5742368169,6.5604498594,19.333219244,27.7,6.7,24.3,19.444256439,1,67.894131185,30.165026976,26,28,17.4,102179,31725,7.0373588184,640.53470723,5.4,10.49382716,82.716731088,14.8
48113,22.636763512,4.0628019138,4.3526983231,8.5338057494,16.044034303,30.6,7.2,23,18.29815488,435,35.679105828,23.981183774,40,52,20.9,119221,26537,30.494012391,479.58138792,8.8,21.284402657,78.756683543,43.2
48115,31.437685179,5.2243548167,4.8258635521,9.7732603597,21.606480781,27.8,6.2,23.6,16.977554975,1,63.157894737,23.62649063,24,26,28.9,95701,16160,39.963942308,433.75974121,6.1,11.290322581,76.80856013,20.2
48117,27.440503426,4.5519130498,4.3803770301,7.1087993065,17.342971718,26.1,7.5,18.2,17.317428306,1,71.832910404,25.961002786,28,39,24.8,95464,24272,26.395070181,310.11826544,6.1,12.908496732,85.909980431,12.5
48119,21.570471185,4.6101479161,4.910430988,7.4398249453,21.408367271,28.9,6.8,21.1,19.42762093,3,37.683823529,17.346938776,40,44,25.5,101162,25578,28.232405892,19.094901661,8.2,13.759213759,89.05424868,50.9
48121,14.310856811,3.4257011961,3.8765534924,7.3977936405,13.39601537,32,8.2,21.3,21.141663866,55,13.25473473,12.970584152,45,53,7.1,162962,40842,17.789778132,170.03344034,9.4,13.689967837,80.370319652,47.6
48123,24.024952713,4.4974050729,4.6134759767,8.2059988681,19.723981138,25.5,7.2,32,18.826696138,5,46.453546454,18.199890321,31,32,24.3,114192,20236,19.502617801,537.75057016,7.7,13.70523416,84.618390206,30.5
48125,24.477894414,4.6409809184,4.5565478658,16.176470588,20.196397442,17.8,6.9,18.6,18.865088806,3,49.180327869,21.594918843,29,32,26.2,90714,12685,22.850678733,316.52724395,5.9,11.445783133,69.411764706,26.8
48127,36.049888495,5.3346387629,4.7169752526,8.0324909747,19.298378358,26.4,5.6,25.1,15.310571579,1,45.378712045,20.654105937,29,41,34.8,80882,15839,32.050864037,84.992171774,6.9,18.129496403,86.726726727,18.1
48129,19.525214177,4.2980323596,4.6411238133,9.0909090909,19.647769974,30.5,7.3,20.8,20.302229486,2,28.409090909,19.712793734,28,18,24.5,88333,20051,31.586826347,316.3646822,5.9,13.008130081,80.610169492,27.3
48131,34.434595077,5.1213831928,4.5677299938,8.2373782108,18.567032665,25.9,5.3,22.2,15.901165321,3,51.027900147,20.25867137,29,34,33.5,73721,15658,37.737150742,611.41653394,7.2,18.855656697,73.085955848,27.9
48133,22.849573394,4.7269158554,4.9541646493,8.1967213115,21.771690044,28.8,6.3,19.3,19.12498545,8,35.580935647,21.392053754,23,40,24.2,81638,16344,16.513036608,213.21347279,6.8,8.547008547,78.351409978,21.2
